# §35 full grid (E67 rev: full-bridge tanks, LOW/HIGH mode edge at 500 V, PSM at f_max, line-tracking bus floor), averaged fidelity; PASS = Tj<=150, Ip_rms<=tank class (78/100/120 A rms), fn in [0.45,1.45], eta floor
sku,Vin,Vout,load,temp,mode,ctl,Pout_W,bus_V,fn,Ip_rms_A,Iline_A,eta_pct,Tj_pfc_C,Tj_llc_C,PASS,notes,Tj_jbs_C,Woff_pos_W,Itoff_A
50kwa,400,150,0.25,hot,PAR,PSM,6263,650,1.45,24.8,9.4,92.68,79,120,PASS,,82,20.9,39.6
50kwa,400,150,0.5,cold,PAR,PSM,12525,650,1.45,47.9,18.8,93.84,15,57,PASS,,23,40.5,76.6
50kwa,400,150,0.5,room,PAR,PSM,12525,650,1.45,47.9,18.8,93.83,50,93,PASS,,58,40.5,76.6
50kwa,400,150,0.5,hot,PAR,PSM,12525,650,1.45,47.9,18.8,93.83,82,126,PASS,,90,40.5,76.6
50kwa,400,150,0.75,cold,PAR,PSM,18788,650,1.45,71.4,28.2,93.75,17,65,PASS,,33,60.3,114.2
50kwa,400,150,0.75,room,PAR,PSM,18788,650,1.45,71.4,28.2,93.74,52,102,PASS,,68,60.3,114.2
50kwa,400,150,0.75,hot,PAR,PSM,18788,650,1.45,71.4,28.2,93.74,85,136,PASS,,100,60.3,114.2
50kwa,400,150,1,cold,PAR,PSM,25050,650,1.45,95,37.7,93.35,20,77,PASS,,45,80.2,151.9
50kwa,400,150,1,room,PAR,PSM,25050,650,1.45,95,37.7,93.34,55,117,PASS,,80,80.2,151.9
50kwa,400,150,1,hot,PAR,PSM,25050,650,1.45,88.3,35,93.47,87,147,PASS,thermal derate to 93% ,108,74.6,141.4
50kwa,400,200,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,200,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,200,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,200,0.05,cold,PAR,PSM,1670,650,1.45,10.9,2.5,88.23,11,31,PASS,,11,9.2,17.4
50kwa,400,200,0.05,room,PAR,PSM,1670,650,1.45,10.9,2.5,88.23,46,66,PASS,,46,9.2,17.4
50kwa,400,200,0.05,hot,PAR,PSM,1670,650,1.45,10.9,2.5,88.23,78,98,PASS,,78,9.2,17.4
50kwa,400,200,0.1,cold,PAR,PSM,3340,650,1.45,13.6,5,92.74,11,31,PASS,,12,11.5,21.8
50kwa,400,200,0.1,room,PAR,PSM,3340,650,1.45,13.6,5,92.74,46,67,PASS,,47,11.5,21.8
50kwa,400,200,0.1,hot,PAR,PSM,3340,650,1.45,13.6,5,92.74,78,99,PASS,,79,11.5,21.8
50kwa,400,200,0.25,cold,PAR,PSM,8350,650,1.45,25.6,12.6,95.3,13,33,PASS,,15,21.6,41
50kwa,400,200,0.25,room,PAR,PSM,8350,650,1.45,25.6,12.6,95.3,48,68,PASS,,50,21.6,41
50kwa,400,200,0.25,hot,PAR,PSM,8350,650,1.45,25.6,12.6,95.3,80,100,PASS,,82,21.6,41
50kwa,400,200,0.5,cold,PAR,PSM,16700,650,1.45,48.3,25.1,95.68,16,37,PASS,,23,40.8,77.3
50kwa,400,200,0.5,room,PAR,PSM,16700,650,1.45,48.3,25.1,95.67,51,73,PASS,,58,40.8,77.3
50kwa,400,200,0.5,hot,PAR,PSM,16700,650,1.45,48.3,25.1,95.67,84,106,PASS,,90,40.8,77.3
50kwa,400,200,0.75,cold,PAR,PSM,25050,650,1.45,71.7,37.7,95.41,20,47,PASS,,33,60.5,114.7
50kwa,400,200,0.75,room,PAR,PSM,25050,650,1.45,71.7,37.7,95.4,55,85,PASS,,68,60.5,114.7
50kwa,400,200,0.75,hot,PAR,PSM,25050,650,1.45,71.7,37.7,95.39,88,119,PASS,,100,60.5,114.7
50kwa,400,200,1,cold,PAR,PSM,33400,650,1.45,95.2,50.2,94.98,24,68,PASS,,45,80.4,152.3
50kwa,400,200,1,room,PAR,PSM,33400,650,1.45,95.2,50.2,94.97,60,107,PASS,,80,80.4,152.3
50kwa,400,200,1,hot,PAR,PSM,33400,650,1.45,95.2,50.2,94.96,92,143,PASS,,112,80.4,152.3
50kwa,400,250,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,250,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,250,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,250,0.05,cold,PAR,PSM,2088,650,1.45,13.1,3.1,94.21,11,15,PASS,,11,11.1,21
50kwa,400,250,0.05,room,PAR,PSM,2088,650,1.45,13.1,3.1,94.21,46,50,PASS,,46,11.1,21
50kwa,400,250,0.05,hot,PAR,PSM,2088,650,1.45,13.1,3.1,94.21,78,82,PASS,,78,11.1,21
50kwa,400,250,0.1,cold,PAR,PSM,4175,650,1.45,15.5,6.3,96.14,11,16,PASS,,12,13.1,24.7
50kwa,400,250,0.1,room,PAR,PSM,4175,650,1.45,15.5,6.3,96.14,46,51,PASS,,47,13.1,24.7
50kwa,400,250,0.1,hot,PAR,PSM,4175,650,1.45,15.5,6.3,96.14,78,83,PASS,,79,13.1,24.7
50kwa,400,250,0.25,cold,PAR,PSM,10438,650,1.45,26.6,15.7,97,14,21,PASS,,15,22.5,42.6
50kwa,400,250,0.25,room,PAR,PSM,10438,650,1.45,26.6,15.7,97,49,56,PASS,,50,22.5,42.6
50kwa,400,250,0.25,hot,PAR,PSM,10438,650,1.45,26.6,15.7,96.99,81,88,PASS,,82,22.5,42.6
50kwa,400,250,0.5,cold,PAR,PSM,20875,650,1.45,48.9,31.4,96.83,18,32,PASS,,23,41.3,78.2
50kwa,400,250,0.5,room,PAR,PSM,20875,650,1.45,48.9,31.4,96.82,53,68,PASS,,58,41.3,78.2
50kwa,400,250,0.5,hot,PAR,PSM,20875,650,1.45,48.9,31.4,96.82,86,101,PASS,,90,41.3,78.2
50kwa,400,250,0.75,cold,PAR,PSM,31313,650,1.45,72,47.1,96.42,23,48,PASS,,33,60.8,115.3
50kwa,400,250,0.75,room,PAR,PSM,31313,650,1.45,72,47.1,96.41,59,85,PASS,,68,60.8,115.3
50kwa,400,250,0.75,hot,PAR,PSM,31313,650,1.45,72,47.1,96.4,91,119,PASS,,100,60.8,115.3
50kwa,400,250,1,cold,PAR,PFM,41750,650,1.428,95.5,62.8,95.78,29,61,PASS,,45,65.9,126.7
50kwa,400,250,1,room,PAR,PFM,41750,650,1.428,95.5,62.8,95.76,65,101,PASS,,80,65.9,126.7
50kwa,400,250,1,hot,PAR,PFM,41750,650,1.428,95.5,62.8,95.75,98,137,PASS,,112,65.9,126.7
50kwa,400,300,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,300,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,300,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,300,0.05,cold,PAR,PFM,2500,650,1.191,18.5,3.8,94.68,11,15,PASS,,11,11.3,26.1
50kwa,400,300,0.05,room,PAR,PFM,2500,650,1.191,18.5,3.8,94.68,46,50,PASS,,46,11.3,26.1
50kwa,400,300,0.05,hot,PAR,PFM,2500,650,1.191,18.5,3.8,94.68,78,83,PASS,,78,11.3,26.1
50kwa,400,300,0.1,cold,PAR,PFM,5000,650,1.191,20.2,7.5,96.49,12,16,PASS,,12,12.4,28.6
50kwa,400,300,0.1,room,PAR,PFM,5000,650,1.191,20.2,7.5,96.49,47,51,PASS,,47,12.4,28.6
50kwa,400,300,0.1,hot,PAR,PFM,5000,650,1.191,20.2,7.5,96.49,79,83,PASS,,79,12.4,28.6
50kwa,400,300,0.25,cold,PAR,PFM,12500,650,1.188,29.6,18.8,97.3,15,19,PASS,,15,17.8,41.2
50kwa,400,300,0.25,room,PAR,PFM,12500,650,1.188,29.6,18.8,97.29,50,54,PASS,,50,17.8,41.2
50kwa,400,300,0.25,hot,PAR,PFM,12500,650,1.188,29.6,18.8,97.29,82,87,PASS,,82,17.8,41.2
50kwa,400,300,0.5,cold,PAR,PFM,25000,650,1.181,50.6,37.6,97.24,20,25,PASS,,23,22.6,52.5
50kwa,400,300,0.5,room,PAR,PFM,25000,650,1.181,50.6,37.6,97.23,55,61,PASS,,58,22.6,52.5
50kwa,400,300,0.5,hot,PAR,PFM,25000,650,1.181,50.6,37.6,97.22,88,94,PASS,,90,22.6,52.5
50kwa,400,300,0.75,cold,PAR,PFM,37500,650,1.171,73.2,56.4,96.89,26,34,PASS,,32,28.7,67.3
50kwa,400,300,0.75,room,PAR,PFM,37500,650,1.171,73.2,56.4,96.88,62,72,PASS,,67,28.7,67.3
50kwa,400,300,0.75,hot,PAR,PFM,37500,650,1.171,73.2,56.4,96.86,95,106,PASS,,99,28.7,67.3
50kwa,400,300,1,cold,PAR,PFM,50000,650,1.159,96.2,75.2,96.48,34,48,PASS,,45,35.3,83.6
50kwa,400,300,1,room,PAR,PFM,50000,650,1.159,96.2,75.2,96.46,70,88,PASS,,80,35.3,83.6
50kwa,400,300,1,hot,PAR,PFM,50000,650,1.159,96.2,75.2,96.44,103,124,PASS,,112,35.3,83.6
50kwa,400,400,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,400,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,400,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,400,0.05,cold,PAR,PFM,2500,830,1.084,26.4,3.8,93.35,11,19,PASS,,11,18.8,37.4
50kwa,400,400,0.05,room,PAR,PFM,2500,830,1.084,26.4,3.8,93.34,46,54,PASS,,46,18.8,37.4
50kwa,400,400,0.05,hot,PAR,PFM,2500,830,1.084,26.4,3.8,93.34,78,87,PASS,,78,18.8,37.4
50kwa,400,400,0.1,cold,PAR,PFM,5000,830,1.084,27.1,7.5,95.98,12,19,PASS,,11,19.3,38.4
50kwa,400,400,0.1,room,PAR,PFM,5000,830,1.084,27.1,7.5,95.98,47,55,PASS,,46,19.3,38.4
50kwa,400,400,0.1,hot,PAR,PFM,5000,830,1.084,27.1,7.5,95.97,79,87,PASS,,78,19.3,38.4
50kwa,400,400,0.25,cold,PAR,PFM,12500,830,1.084,31.6,18.8,97.4,16,21,PASS,,14,22.5,44.7
50kwa,400,400,0.25,room,PAR,PFM,12500,830,1.084,31.6,18.8,97.39,51,57,PASS,,49,22.5,44.7
50kwa,400,400,0.25,hot,PAR,PFM,12500,830,1.084,31.6,18.8,97.38,84,89,PASS,,81,22.5,44.7
50kwa,400,400,0.5,cold,PAR,PFM,25000,830,1.083,44.1,37.6,97.56,24,26,PASS,,19,28.8,57.1
50kwa,400,400,0.5,room,PAR,PFM,25000,830,1.083,44.1,37.6,97.54,60,62,PASS,,54,28.8,57.1
50kwa,400,400,0.5,hot,PAR,PFM,25000,830,1.083,44.1,37.6,97.52,93,95,PASS,,86,28.8,57.1
50kwa,400,400,0.75,cold,PAR,PFM,37500,830,1.082,59.3,56.4,97.42,35,31,PASS,,25,30.8,61.2
50kwa,400,400,0.75,room,PAR,PFM,37500,830,1.082,59.3,56.4,97.38,72,67,PASS,,60,30.8,61.2
50kwa,400,400,0.75,hot,PAR,PFM,37500,830,1.082,59.3,56.4,97.36,105,101,PASS,,92,30.8,61.2
50kwa,400,400,1,cold,PAR,PFM,50000,830,1.081,75.6,75.2,97.15,48,37,PASS,,32,33.4,66.4
50kwa,400,400,1,room,PAR,PFM,50000,830,1.081,75.6,75.2,97.11,86,75,PASS,,67,33.4,66.4
50kwa,400,400,1,hot,PAR,PFM,50000,830,1.081,75.6,75.2,97.07,121,109,PASS,,99,33.4,66.4
50kwa,400,500,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,500,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,500,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,500,0.05,cold,PAR,PFM,2500,830,0.609,58.4,3.8,89.35,11,27,PASS,,10,23.3,82.5
50kwa,400,500,0.05,room,PAR,PFM,2500,830,0.609,58.4,3.8,89.35,46,64,PASS,,45,23.3,82.5
50kwa,400,500,0.05,hot,PAR,PFM,2500,830,0.609,58.4,3.8,89.35,78,97,PASS,,77,23.3,82.5
50kwa,400,500,0.1,cold,PAR,PFM,5000,830,0.608,58.6,7.5,93.94,12,27,PASS,,11,23.4,82.8
50kwa,400,500,0.1,room,PAR,PFM,5000,830,0.608,58.6,7.5,93.93,47,64,PASS,,46,23.4,82.8
50kwa,400,500,0.1,hot,PAR,PFM,5000,830,0.608,58.6,7.5,93.93,79,97,PASS,,78,23.4,82.8
50kwa,400,500,0.25,cold,PAR,PFM,12500,830,0.607,60.1,18.8,96.76,16,28,PASS,,13,24,85.1
50kwa,400,500,0.25,room,PAR,PFM,12500,830,0.607,60.1,18.8,96.75,51,65,PASS,,48,24,85.1
50kwa,400,500,0.25,hot,PAR,PFM,12500,830,0.607,60.1,18.8,96.74,84,98,PASS,,80,24,85.1
50kwa,400,500,0.5,cold,PAR,PFM,25000,830,0.601,65.4,37.6,97.47,24,30,PASS,,16,25.9,92.6
50kwa,400,500,0.5,room,PAR,PFM,25000,830,0.601,65.4,37.6,97.45,60,67,PASS,,51,25.9,92.6
50kwa,400,500,0.5,hot,PAR,PFM,25000,830,0.601,65.4,37.6,97.44,93,101,PASS,,83,25.9,92.6
50kwa,400,500,0.75,cold,PAR,PFM,37500,830,0.591,73.5,56.4,97.5,35,35,PASS,,21,28.6,104
50kwa,400,500,0.75,room,PAR,PFM,37500,830,0.591,73.5,56.4,97.47,72,72,PASS,,56,28.6,104
50kwa,400,500,0.75,hot,PAR,PFM,37500,830,0.591,73.5,56.4,97.44,105,106,PASS,,88,28.6,104
50kwa,400,500,1,cold,PAR,PFM,50000,830,0.575,83.8,75.2,97.39,48,38,PASS,,26,26.6,99.5
50kwa,400,500,1,room,PAR,PFM,50000,830,0.575,83.8,75.2,97.35,86,76,PASS,,61,26.6,99.5
50kwa,400,500,1,hot,PAR,PFM,50000,830,0.575,83.8,75.2,97.31,121,111,PASS,,93,26.6,99.5
50kwa,400,500,0,cold,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,500,0,room,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,500,0,hot,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kwa,400,500,0.05,cold,SER,PSM,2500,650,1.45,13.5,3.8,95.05,11,15,PASS,,11,11.4,21.6
50kwa,400,500,0.05,room,SER,PSM,2500,650,1.45,13.5,3.8,95.05,46,50,PASS,,46,11.4,21.6
50kwa,400,500,0.05,hot,SER,PSM,2500,650,1.45,13.5,3.8,95.05,78,82,PASS,,78,11.4,21.6
50kwa,400,500,0.1,cold,SER,PSM,5000,650,1.45,16.7,7.5,96.63,12,16,PASS,,12,14.1,26.7
50kwa,400,500,0.1,room,SER,PSM,5000,650,1.45,16.7,7.5,96.62,47,51,PASS,,47,14.1,26.7
50kwa,400,500,0.1,hot,SER,PSM,5000,650,1.45,16.7,7.5,96.62,79,83,PASS,,79,14.1,26.7
50kwa,400,500,0.25,cold,SER,PSM,12500,650,1.45,30.9,18.8,97.21,15,23,PASS,,16,26.1,49.4
50kwa,400,500,0.25,room,SER,PSM,12500,650,1.45,30.9,18.8,97.21,50,58,PASS,,51,26.1,49.4
50kwa,400,500,0.25,hot,SER,PSM,12500,650,1.45,30.9,18.8,97.21,82,90,PASS,,83,26.1,49.4
50kwa,400,500,0.5,cold,SER,PSM,25000,650,1.45,58,37.6,96.88,20,38,PASS,,26,49,92.8
50kwa,400,500,0.5,room,SER,PSM,25000,650,1.45,58,37.6,96.87,55,74,PASS,,61,49,92.8
50kwa,400,500,0.5,hot,SER,PSM,25000,650,1.45,58,37.6,96.86,88,108,PASS,,93,49,92.8
50kwa,400,500,0.75,cold,SER,PSM,37500,650,1.45,85.9,56.4,96.35,26,59,PASS,,40,72.6,137.5
50kwa,400,500,0.75,room,SER,PSM,37500,650,1.45,85.9,56.4,96.33,62,98,PASS,,75,72.6,137.5
50kwa,400,500,0.75,hot,SER,PSM,37500,650,1.45,85.9,56.4,96.32,95,133,PASS,,107,72.6,137.5
50kwa,400,500,1,cold,SER,PFM,50000,650,1.384,114.1,75.2,95.61,34,79,PASS,,56,76,150.9
50kwa,400,500,1,room,SER,PFM,50000,650,1.384,114.1,75.2,95.59,70,121,PASS,,91,76,150.9
50kwa,400,500,1,hot,SER,PFM,50000,650,1.384,106.2,69.9,95.74,101,149,PASS,thermal derate to 93% ,118,70.9,140.7
50kwa,400,750,0,cold,SER,IDLE,0,789,,0,0,,,,PASS,standby
50kwa,400,750,0,room,SER,IDLE,0,789,,0,0,,,,PASS,standby
50kwa,400,750,0,hot,SER,IDLE,0,789,,0,0,,,,PASS,standby
50kwa,400,750,0.05,cold,SER,PFM,2500,789,1.119,24.1,3.8,93.86,11,18,PASS,,11,16.8,34
50kwa,400,750,0.05,room,SER,PFM,2500,789,1.119,24.1,3.8,93.86,46,53,PASS,,46,16.8,34
50kwa,400,750,0.05,hot,SER,PFM,2500,789,1.119,24.1,3.8,93.86,78,86,PASS,,78,16.8,34
50kwa,400,750,0.1,cold,SER,PFM,5000,789,1.119,24.9,7.5,96.28,12,18,PASS,,11,17.5,35.3
50kwa,400,750,0.1,room,SER,PFM,5000,789,1.119,24.9,7.5,96.28,47,54,PASS,,46,17.5,35.3
50kwa,400,750,0.1,hot,SER,PFM,5000,789,1.119,24.9,7.5,96.28,79,86,PASS,,78,17.5,35.3
50kwa,400,750,0.25,cold,SER,PFM,12500,789,1.118,30.4,18.8,97.54,16,21,PASS,,14,21.2,43
50kwa,400,750,0.25,room,SER,PFM,12500,789,1.118,30.4,18.8,97.53,51,56,PASS,,49,21.2,43
50kwa,400,750,0.25,hot,SER,PFM,12500,789,1.118,30.4,18.8,97.52,83,88,PASS,,81,21.2,43
50kwa,400,750,0.5,cold,SER,PFM,25000,789,1.117,44.7,37.6,97.65,23,25,PASS,,19,26.9,54.5
50kwa,400,750,0.5,room,SER,PFM,25000,789,1.117,44.7,37.6,97.64,59,61,PASS,,54,26.9,54.5
50kwa,400,750,0.5,hot,SER,PFM,25000,789,1.117,44.7,37.6,97.62,92,94,PASS,,86,26.9,54.5
50kwa,400,750,0.75,cold,SER,PFM,37500,789,1.115,61.5,56.4,97.46,33,31,PASS,,26,30.1,61
50kwa,400,750,0.75,room,SER,PFM,37500,789,1.115,61.5,56.4,97.43,70,68,PASS,,61,30.1,61
50kwa,400,750,0.75,hot,SER,PFM,37500,789,1.115,61.5,56.4,97.41,103,101,PASS,,93,30.1,61
50kwa,400,750,1,cold,SER,PFM,50000,789,1.112,79.3,75.2,97.16,45,39,PASS,,35,33.9,69
50kwa,400,750,1,room,SER,PFM,50000,789,1.112,79.3,75.2,97.13,83,77,PASS,,70,33.9,69
50kwa,400,750,1,hot,SER,PFM,50000,789,1.112,79.3,75.2,97.09,117,112,PASS,,102,33.9,69
50kwa,400,1000,0,cold,SER,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,1000,0,room,SER,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,1000,0,hot,SER,IDLE,0,830,,0,0,,,,PASS,standby
50kwa,400,1000,0.05,cold,SER,PFM,2500,830,0.609,58.4,3.8,89.43,11,27,PASS,,10,23.3,82.5
50kwa,400,1000,0.05,room,SER,PFM,2500,830,0.609,58.4,3.8,89.43,46,64,PASS,,45,23.3,82.5
50kwa,400,1000,0.05,hot,SER,PFM,2500,830,0.609,58.4,3.8,89.43,78,97,PASS,,77,23.3,82.5
50kwa,400,1000,0.1,cold,SER,PFM,5000,830,0.608,58.6,7.5,94.03,12,27,PASS,,11,23.4,82.8
50kwa,400,1000,0.1,room,SER,PFM,5000,830,0.608,58.6,7.5,94.03,47,64,PASS,,46,23.4,82.8
50kwa,400,1000,0.1,hot,SER,PFM,5000,830,0.608,58.6,7.5,94.02,79,97,PASS,,78,23.4,82.8
50kwa,400,1000,0.25,cold,SER,PFM,12500,830,0.607,60.1,18.8,96.86,16,28,PASS,,13,24,85.1
50kwa,400,1000,0.25,room,SER,PFM,12500,830,0.607,60.1,18.8,96.85,51,65,PASS,,48,24,85.1
50kwa,400,1000,0.25,hot,SER,PFM,12500,830,0.607,60.1,18.8,96.84,84,98,PASS,,80,24,85.1
50kwa,400,1000,0.5,cold,SER,PFM,25000,830,0.601,65.4,37.6,97.57,24,30,PASS,,16,25.9,92.6
50kwa,400,1000,0.5,room,SER,PFM,25000,830,0.601,65.4,37.6,97.55,60,67,PASS,,51,25.9,92.6
50kwa,400,1000,0.5,hot,SER,PFM,25000,830,0.601,65.4,37.6,97.54,93,101,PASS,,83,25.9,92.6
50kwa,400,1000,0.75,cold,SER,PFM,37500,830,0.591,73.5,56.4,97.6,35,35,PASS,,21,28.6,104
50kwa,400,1000,0.75,room,SER,PFM,37500,830,0.591,73.5,56.4,97.57,72,72,PASS,,56,28.6,104
50kwa,400,1000,0.75,hot,SER,PFM,37500,830,0.591,73.5,56.4,97.54,105,106,PASS,,88,28.6,104
50kwa,400,1000,1,cold,SER,PFM,50000,830,0.575,83.8,75.2,97.49,48,38,PASS,,26,26.6,99.5
50kwa,400,1000,1,room,SER,PFM,50000,830,0.575,83.8,75.2,97.45,86,76,PASS,,61,26.6,99.5
50kwa,400,1000,1,hot,SER,PFM,50000,830,0.575,83.8,75.2,97.41,121,111,PASS,,93,26.6,99.5
50kwa,450,150,0,cold,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,150,0,room,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,150,0,hot,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,150,0.05,cold,PAR,PSM,1253,687,1.45,8.7,1.7,78.96,10,55,PASS,,11,7.8,14
50kwa,450,150,0.05,room,PAR,PSM,1253,687,1.45,8.7,1.7,78.96,45,90,PASS,,46,7.8,14
50kwa,450,150,0.05,hot,PAR,PSM,1253,687,1.45,8.7,1.7,78.96,77,122,PASS,,78,7.8,14
50kwa,450,150,0.1,cold,PAR,PSM,2505,687,1.45,12,3.3,87.07,11,55,PASS,,12,10.7,19.2
50kwa,450,150,0.1,room,PAR,PSM,2505,687,1.45,12,3.3,87.07,46,90,PASS,,47,10.7,19.2
50kwa,450,150,0.1,hot,PAR,PSM,2505,687,1.45,12,3.3,87.06,78,122,PASS,,79,10.7,19.2
50kwa,450,150,0.25,cold,PAR,PSM,6263,687,1.45,24.8,8.4,92.36,12,56,PASS,,15,22.1,39.6
50kwa,450,150,0.25,room,PAR,PSM,6263,687,1.45,24.8,8.4,92.36,47,92,PASS,,50,22.1,39.6
50kwa,450,150,0.25,hot,PAR,PSM,6263,687,1.45,24.8,8.4,92.36,79,124,PASS,,82,22.1,39.6
50kwa,450,150,0.5,cold,PAR,PSM,12525,687,1.45,47.9,16.7,93.68,14,61,PASS,,23,42.8,76.6
50kwa,450,150,0.5,room,PAR,PSM,12525,687,1.45,47.9,16.7,93.68,49,97,PASS,,58,42.8,76.6
50kwa,450,150,0.5,hot,PAR,PSM,12525,687,1.45,47.9,16.7,93.67,81,130,PASS,,90,42.8,76.6
50kwa,450,150,0.75,cold,PAR,PSM,18788,687,1.45,71.4,25.1,93.65,17,69,PASS,,33,63.7,114.2
50kwa,450,150,0.75,room,PAR,PSM,18788,687,1.45,71.4,25.1,93.65,52,107,PASS,,68,63.7,114.2
50kwa,450,150,0.75,hot,PAR,PSM,18788,687,1.45,71.4,25.1,93.65,84,141,PASS,,100,63.7,114.2
50kwa,450,150,1,cold,PAR,PSM,25050,687,1.45,95,33.5,93.3,19,82,PASS,,45,84.8,151.9
50kwa,450,150,1,room,PAR,PSM,25050,687,1.45,95,33.5,93.29,54,121,PASS,,80,84.8,151.9
50kwa,450,150,1,hot,PAR,PSM,25050,687,1.45,82.2,28.9,93.5,85,148,PASS,thermal derate to 86% ,105,73.4,131.5
50kwa,450,200,0,cold,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,200,0,room,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,200,0,hot,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,200,0.05,cold,PAR,PSM,1670,687,1.45,10.9,2.2,87.64,11,33,PASS,,11,9.7,17.4
50kwa,450,200,0.05,room,PAR,PSM,1670,687,1.45,10.9,2.2,87.64,46,69,PASS,,46,9.7,17.4
50kwa,450,200,0.05,hot,PAR,PSM,1670,687,1.45,10.9,2.2,87.64,78,101,PASS,,78,9.7,17.4
50kwa,450,200,0.1,cold,PAR,PSM,3340,687,1.45,13.6,4.5,92.41,11,34,PASS,,12,12.2,21.8
50kwa,450,200,0.1,room,PAR,PSM,3340,687,1.45,13.6,4.5,92.41,46,69,PASS,,47,12.2,21.8
50kwa,450,200,0.1,hot,PAR,PSM,3340,687,1.45,13.6,4.5,92.41,78,101,PASS,,79,12.2,21.8
50kwa,450,200,0.25,cold,PAR,PSM,8350,687,1.45,25.6,11.2,95.17,13,35,PASS,,15,22.9,41
50kwa,450,200,0.25,room,PAR,PSM,8350,687,1.45,25.6,11.2,95.17,48,70,PASS,,50,22.9,41
50kwa,450,200,0.25,hot,PAR,PSM,8350,687,1.45,25.6,11.2,95.17,80,102,PASS,,82,22.9,41
50kwa,450,200,0.5,cold,PAR,PSM,16700,687,1.45,48.3,22.3,95.63,16,39,PASS,,23,43.2,77.3
50kwa,450,200,0.5,room,PAR,PSM,16700,687,1.45,48.3,22.3,95.62,51,75,PASS,,58,43.2,77.3
50kwa,450,200,0.5,hot,PAR,PSM,16700,687,1.45,48.3,22.3,95.62,83,108,PASS,,90,43.2,77.3
50kwa,450,200,0.75,cold,PAR,PSM,25050,687,1.45,71.7,33.5,95.39,19,49,PASS,,33,64,114.7
50kwa,450,200,0.75,room,PAR,PSM,25050,687,1.45,71.7,33.5,95.38,54,86,PASS,,68,64,114.7
50kwa,450,200,0.75,hot,PAR,PSM,25050,687,1.45,71.7,33.5,95.38,87,121,PASS,,100,64,114.7
50kwa,450,200,1,cold,PAR,PSM,33400,687,1.45,95.2,44.6,94.99,23,70,PASS,,45,85,152.3
50kwa,450,200,1,room,PAR,PSM,33400,687,1.45,95.2,44.6,94.98,58,109,PASS,,80,85,152.3
50kwa,450,200,1,hot,PAR,PSM,33400,687,1.45,95.2,44.6,94.97,91,145,PASS,,112,85,152.3
50kwa,450,250,0,cold,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,250,0,room,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,250,0,hot,PAR,IDLE,0,687,,0,0,,,,PASS,standby
50kwa,450,250,0.05,cold,PAR,PSM,2088,687,1.45,13.1,2.8,94.12,11,15,PASS,,11,11.7,21
50kwa,450,250,0.05,room,PAR,PSM,2088,687,1.45,13.1,2.8,94.12,46,50,PASS,,46,11.7,21
50kwa,450,250,0.05,hot,PAR,PSM,2088,687,1.45,13.1,2.8,94.12,78,82,PASS,,78,11.7,21
50kwa,450,250,0.1,cold,PAR,PSM,4175,687,1.45,15.5,5.6,96.1,11,16,PASS,,12,13.8,24.7
50kwa,450,250,0.1,room,PAR,PSM,4175,687,1.45,15.5,5.6,96.1,46,51,PASS,,47,13.8,24.7
50kwa,450,250,0.1,hot,PAR,PSM,4175,687,1.45,15.5,5.6,96.09,78,83,PASS,,79,13.8,24.7
50kwa,450,250,0.25,cold,PAR,PSM,10438,687,1.45,26.6,13.9,96.99,13,21,PASS,,15,23.8,42.6
50kwa,450,250,0.25,room,PAR,PSM,10438,687,1.45,26.6,13.9,96.99,49,56,PASS,,50,23.8,42.6
